iter,η,χ,ho,smm_obj,converged,distance,simdistance,cyclelength,race,owneryoung,medwealthyoung,medwealthold,transfrateyoung,tp2wealthpyoung,h2wyoung,wealthatpurchaseyoung,r2incyoung,LTVatpurchaseyoung,first_ownyoung,transferbuyersyoung,LTVatpurchaseold,consp2conskyoung,first_ownold,h2wold,house2incold,house2incyoung,logincomeold,logincomeyoung,medconsp2conskyoung,medwealthfold,medwealthfyoung,medwealthp_owneryoung,medwealthp_renteryoung,medwealthpgradyoung,mortg2incold,mortg2incyoung,mortgold,mortgyoung,owner_age3536_inc1old,owner_age3536_inc1young,owner_age3536_inc2old,owner_age3536_inc2young,owner_age3536_inc3old,owner_age3536_inc3young,r2incold,stdwealthold,stdwealthyoung,tp2inckyoung,tp2wealthk_medyoung,tp2wealthkyoung,tp2wealthp_medyoung,transferbuyersFamntyoung,transferbuyersFyoung,transferbuyersLamntyoung,transferbuyersLyoung,transferbuyersNamntyoung,transferbuyersNyoung,transferbuyersamntyoung,transfrateowneryoung,transfraterenteryoung,transfsize_medyoung,transfsizeyoung,wealth_age3536_p10old,wealth_age3536_p10young,wealth_age3536_p25old,wealth_age3536_p25young,wealth_age3536_p50old,wealth_age3536_p50young,wealth_age3536_p75old,wealth_age3536_p75young,wealth_age3536_p90old,wealth_age3536_p90young,wealth_nonrcverold,wealth_nonrcveryoung,wealth_rcverold,wealth_rcveryoung,wealthatpurchaseold,wealthfold,wealthfyoung,wealthold,wealthp_owneryoung,wealthp_renteryoung,wealthpgradyoung,wealthyoung,ownerall,type,ownerold,bng2w,owneryoung_prich,owneryoung_pmiddle,owneryoung_ppoor,transfrateyoung_prich,transfrateyoung_pmiddle,transfrateyoung_ppoor
1501,0.1317031002044678,1.4121005058288574,2.828151452541351,0.01367778121881533,true,2.58112340389971e-8,NaN,1,,0.50033,28.477041355775285,210.8680219620772,0.2467575,0.022126459900073538,18.043033714040018,33.54048632168953,0.2259230735864854,0.6676358586855068,33.55703679169772,0.2522908593571917,,,,,,,,,,,,,,2.019405956437721,,,,106.56029559703187,,0.2815338042381432,,0.5160591285504217,,0.879564434255772,,,,,,,,18.70876139303919,0.15423841290908455,6.963004769079213,0.18392950164959193,6.840059384517472,0.19662316695815957,19.486284190477935,0.17256880104316794,0.3043731234565708,,10.26418977424052,,0.781477286909517,,1.2174646300935816,,30.58815007252917,,100.9164155003385,,152.32856568426448,,,,,,,,244.73364716515863,,,,58.166423416337736,0.748475,Model,0.999975,-1.163459503521774e-5,0.6940752962351883,0.4689342233555839,0.33796594914872874,0.3568696565171741,0.2331358283957099,0.15025875646891174
1502,0.1250575923919678,1.2941805839538574,2.5850789427757266,0.008873152856583476,true,1.8783980593184424e-8,NaN,1,,0.4425275,28.578856947504107,209.9130704281897,0.2353425,-0.013071765834792049,22.066700945358793,39.02276376391531,0.23864112036817703,0.6232357763156321,34.689658156642146,0.22451790633608815,,,,,,,,,,,,,,1.8434052698631007,,,,96.92519067126194,,0.2147078576225654,,0.444005881897686,,0.861514480269095,,,,,,,,15.769987582702418,0.14238522467059575,5.562122150450228,0.13466772012992714,6.94315753167072,0.14051590029304295,16.091873896807456,0.16114461763400434,0.2814024538485227,,9.558594369944629,,0.43980153321790333,,1.2092520271822578,,30.804380249754004,,101.75562055601604,,151.83749577588554,,,,,,,,243.7261696660649,,,,58.395056755264775,0.673534,Model,0.892145,0.0004135152551696488,0.6024598770061497,0.42124803120078,0.3038625965649141,0.3492200389980501,0.21803045076126903,0.1387684692117303
1503,0.11176657676696777,1.3727938652038574,2.747127282619476,0.005437100254592482,true,9.358265273817779e-9,NaN,1,,0.478825,28.987978572987345,207.56303361096533,0.22174,0.02615032490788538,17.75750884405237,37.41023772799084,0.22967243391600262,0.6451626926390901,34.02373259052925,0.265973585579154,,,,,,,,,,,,,,1.9851256332523715,,,,101.40184301975953,,0.2674238860138449,,0.4939656506266439,,0.8740467404674046,,,,,,,,15.05482907841805,0.158968505902914,6.623481895079398,0.20068332265641683,7.457749186458316,0.1569214876033058,18.285738669678487,0.16277245508982036,0.26400429184549357,,9.589414519389061,,0.8388345144285692,,2.8377742534811765,,31.314909959667943,,106.45965602575131,,157.62900978740518,,,,,,,,245.54307787903826,,,,59.83252940818999,0.737509,Model,0.99993,-0.00015943760398230114,0.670173991300435,0.4408685217130428,0.3254181354533863,0.341690415479226,0.20886522163054078,0.1146553663841596
1504,0.11135123252868652,1.3359438896179199,2.8332154631614683,0.05088304267096013,true,9.283636970280895e-9,NaN,1,,0.46063,29.467763946927874,210.86750138196697,0.1873,0.025707325319906948,11.963239377190122,37.245584023487126,0.2208170369571846,0.63613763779234,34.38535407424047,0.19984142880988148,,,,,,,,,,,,,,1.8495458452838252,,,,97.50370645663604,,0.2531424346306379,,0.47821713224483475,,0.8716393442622952,,,,,,,,15.372238110680767,0.11031705724443154,12.226874131414068,0.11384295038641733,14.79697273880643,0.07335083114610674,20.663044802330255,0.13963072350469244,0.21912953566618998,,10.306746011320577,,1.1075283427315628,,1.2980135268039732,,30.64773335028979,,105.86433153348618,,158.41221111802608,,,,,,,,246.25797708028793,,,,60.240371494421645,0.728555,Model,0.999845,-0.0004653347468203596,0.6484850757462127,0.4175054376359409,0.31588539713492836,0.2985075746212689,0.17938198454961374,0.08400210005250132
1505,0.12464224815368653,1.4145571708679199,2.6711671233177188,0.016579496323223808,true,1.844761854385979e-8,NaN,1,,0.5045275,28.331176630297364,209.08276839633203,0.255845,-0.014771020619659743,25.51522051560488,33.82110047873666,0.2388921839886583,0.6625300485179137,33.601492081981306,0.23630549633886366,,,,,,,,,,,,,,2.077224475694022,,,,107.16302249653123,,0.30092841765339085,,0.5189569792633859,,0.8795447101211922,,,,,,,,18.075209716102417,0.15334294657616152,6.084719380218889,0.17584259749426503,5.800726034984368,0.2285675574975443,17.330581189611262,0.1810048567127723,0.314674823067134,,9.501767086218011,,0.6319465820583253,,1.3094238872798127,,31.71951825596194,,101.83568501413502,,152.0678053260735,,,,,,,,244.69068087755173,,,,58.36689056909442,0.749391,Model,0.99962,3.0815561280552644e-5,0.7226113694315284,0.4474986874671867,0.3434560864021601,0.3693040347982601,0.2403960099002475,0.15782644566114154
1506,0.13128775596618653,1.2966372489929199,2.7521912932395933,0.0067622553285050305,true,2.538653198769225e-8,NaN,1,,0.4637175,28.61992826443955,207.35108600023733,0.2556375,0.013118925783711577,22.79503474517546,37.23763692688697,0.22680236556320868,0.6416620195407813,34.223189227498224,0.23289705745846095,,,,,,,,,,,,,,1.9829223026290121,,,,101.27995951477578,,0.2506220160043038,,0.4711069853794383,,0.8665792493033928,,,,,,,,18.195950681376196,0.14663610231779645,8.232631696918748,0.16634858639208203,5.27901769095557,0.20345651257552338,18.182020930704148,0.16190103875795822,0.31888329718730896,,9.545211058144936,,0.7749742081888162,,1.086768971448778,,31.919444250295367,,100.273325224487,,150.59319292893525,,,,,,,,244.74552491842545,,,,58.17098795250164,0.719564,Model,0.9773325,-0.0006993657590394744,0.6503299835008249,0.4344708617715443,0.30633765844146105,0.3701814909254537,0.2195079876996925,0.177214430360759
1507,0.11799674034118653,1.3752505302429199,2.5901429533958438,0.007916328123513606,true,1.2944360250344289e-8,NaN,1,,0.4715825,28.519187454013306,210.55284331873256,0.2201925,-0.0016755252975811233,16.316100017184198,36.71219100774735,0.24265095977522272,0.6417591203082037,34.21597035040431,0.18690631402495808,,,,,,,,,,,,,,1.8901056850057802,,,,100.31937090279482,,0.2378040585942749,,0.4750000000000001,,0.8718642400393508,,,,,,,,14.611907339761846,0.1348103098754706,5.575647319198128,0.11564504632929437,4.3573832466378795,0.17401035109805568,10.398821782039038,0.16188489594769329,0.2606929216586738,,9.30824524232223,,0.45170442010039563,,1.1040701939491078,,31.152635803879036,,102.69836486362507,,152.46119567577975,,,,,,,,244.6569750636023,,,,58.974092747749445,0.733259,Model,0.9995075,-0.00010647004652075971,0.643812809359532,0.4408085202130053,0.33011325283132076,0.35161241937903104,0.20783769594239856,0.10111752793819845
1508,0.12131949424743653,1.2769839286804199,2.6306550383567813,0.014213529166691281,true,1.5584777912636127e-8,NaN,1,,0.443735,28.529662852560506,210.27634746892693,0.2249675,-0.0037805674949902717,13.561644979611719,39.91896567431859,0.23423118476226332,0.6212576540684049,34.65475364330326,0.15836256186037573,,,,,,,,,,,,,,1.8782465456431077,,,,97.67951708367134,,0.22031281466066988,,0.44138144649217903,,0.8605299860529987,,,,,,,,16.249087429047833,0.11900184703531984,5.869499769440307,0.08736885508773537,8.159959412343552,0.13099517118687143,11.861351250997123,0.15617076056850837,0.26794722860833325,,9.653862699167986,,0.592534351360615,,1.3650865708489408,,30.855196505286784,,102.11778880814957,,152.47195874747217,,,,,,,,244.158638712201,,,,58.196601196630525,0.673243,Model,0.8886175,0.00037605010987471843,0.6148567571621419,0.413732843321083,0.3026025650641266,0.3353682315884206,0.20602265056626415,0.13350333758343957
1509,0.13461050987243653,1.3555972099304199,2.792703378200531,0.007128937842388131,true,2.9487683406159704e-8,NaN,1,,0.4869,28.3226817843381,210.26050561131063,0.25161,0.005714954933321919,20.826642763630907,35.05537100987256,0.22703099965090304,0.6537871982602659,33.93700524027205,0.25675175730669625,,,,,,,,,,,,,,2.0288136032810926,,,,104.57007192298185,,0.2792950356518229,,0.49535819278972615,,0.8748361730013106,,,,,,,,13.11138184188159,0.1465535676099508,9.5973953413135,0.2037946132413427,7.498369889098519,0.13637459115166123,16.823890843359578,0.1711809573287364,0.3106863476315196,,9.844696149701889,,0.520324596306094,,1.2111668578294266,,29.379222657723545,,102.85162537729288,,154.94367808903502,,,,,,,,245.76177346697315,,,,58.26009734297363,0.741636,Model,0.9998975,-0.00020995814793285775,0.6845882705864706,0.45127878196954924,0.32481812045301134,0.36645417729113544,0.23593339833495838,0.15243381084527113
1510,0.12796500205993652,1.3162905693054199,2.5496308684349063,0.006274211018293821,true,2.1612580169971807e-8,NaN,1,,0.458005,28.5696617846243,209.1112618587152,0.2458275,0.02679602149297406,14.185405659301633,38.71952841372645,0.24343627932871229,0.6303188018671734,34.50600579078635,0.2191875779841952,,,,,,,,,,,,,,1.9594456299300542,,,,100.03609224119623,,0.2429906542056075,,0.45830109856103984,,0.8651749856569133,,,,,,,,14.186194823635365,0.12404791836131036,8.118050360677444,0.14695609885494496,6.472368266131607,0.18629130093484622,13.563051444507067,0.16586905738998675,0.29824510574893426,,9.65881303410958,,0.36080493958363946,,1.4592533955519427,,31.483258272000302,,104.25708878362936,,153.82982685692417,,,,,,,,245.03263487513973,,,,58.5269650398344,0.699392,Model,0.9338375,9.638537010390033e-5,0.6528873556322183,0.41182779569489236,0.3092852321308033,0.3628693565321734,0.22400060001500038,0.15060376509412735
1511,0.11467398643493652,1.3949038505554199,2.711679208278656,0.0076222999658948215,true,1.1420503653880587e-8,NaN,2,,0.48315375,28.692375929884335,211.70634770341135,0.2259375,0.025537541431480196,15.493451780509988,34.616274084521436,0.2341159047004591,0.6512788848179507,33.98872327360018,0.21789423448401246,,,,,,,,,,,,,,1.9723063654140784,,,,101.75686722926724,,0.26448836896598094,,0.494369848701776,,0.8750051210619034,,,,,,,,13.73980267818119,0.12943501302434204,6.1383418854871,0.15935114503816794,6.8921851717920575,0.12573129781562642,14.391778259636734,0.15782033919400676,0.27563111686660774,,9.049829501341812,,0.7205535666663758,,1.3394856477870638,,30.546605515431338,,103.45246560794335,,157.24896843686008,,,,,,,,245.78918420672971,,,,59.45452486330146,0.739629,Model,0.99977375,-8.961355304658884e-5,0.6652266846664416,0.4520905988675142,0.33213830345758644,0.33495331308358645,0.22479844001949975,0.11805670141753544
1512,0.11633536338806152,1.3064639091491699,2.5293748259544375,0.02279406654270927,true,1.2061560639153868e-8,NaN,1,,0.4291475,28.715193908082043,213.47387424076956,0.2243975,0.016952049413388563,13.938313736159428,40.26144265723835,0.24260051993093248,0.6129358110310171,35.06423796984866,0.2130116329168462,,,,,,,,,,,,,,1.7683017621713637,,,,93.60227952304042,,0.2057361633530359,,0.4358121179292733,,0.8590532447288539,,,,,,,,13.708444561026926,0.11500418473712243,5.645365751989594,0.14721063715571706,5.7522737893816425,0.125746528413879,11.83876568813113,0.1456677225235204,0.2706668730674732,,8.97782711930836,,0.2640636245238517,,1.29677451129541,,31.0513947001293,,103.6007104106028,,153.10392141255517,,,,,,,,244.61426538641732,,,,59.13022881597042,0.669858,Model,0.8949725,0.00047973345936367154,0.5940977951102445,0.3990999774994375,0.29423235580889523,0.3529998500074996,0.2024300607515188,0.1177529438235956
1513,0.12962637901306154,1.3850771903991699,2.691423165798187,0.025342174496105187,true,2.342881977313027e-8,NaN,1,,0.4966975,28.593784905551203,209.55959513689766,0.2663375,-0.0972850961761098,14.863584056796906,33.389752996240674,0.23816894212521683,0.6654505208595705,33.70462495141858,0.262946754194019,,,,,,,,,,,,,,2.033320898063456,,,,106.0931896893733,,0.2773928835676329,,0.5064975247524752,,0.8762802130274479,,,,,,,,13.100029949196633,0.14789892405285107,7.389077836733695,0.17146356399265156,6.672381553826902,0.17271462031976645,15.93948905663987,0.17955845807085477,0.3324932810503591,,9.068182179471044,,0.5631339648093004,,1.2425328463103473,,31.658178608018602,,101.03353874839027,,150.72458099876647,,,,,,,,245.77098801780218,,,,57.92814590532753,0.745757,Model,0.9996325,-8.899326710242378e-5,0.6803134843257838,0.4783844596114903,0.331380784519613,0.38022348882555873,0.25855396384909624,0.16022650566264157
1514,0.13627188682556154,1.3457705497741699,2.6103989958763125,0.0073330498782586215,true,3.1855600823860186e-8,NaN,1,,0.4752475,28.42151762352556,206.02695056432577,0.25439,0.006019974609488603,14.86161879109516,35.39320365572806,0.24024860229098283,0.6511536249803113,34.08590968179506,0.2339007155237545,,,,,,,,,,,,,,1.9778722128558133,,,,103.5800677822027,,0.2541859995965301,,0.49167892251722267,,0.8723996723996723,,,,,,,,16.97975956646002,0.16300602928509905,7.662941390272843,0.14837554361729344,6.145293348435035,0.1931498768088281,17.471339459779532,0.18159042910481632,0.3056370847160158,,10.344971059674652,,0.37484669430598666,,0.9743382233294678,,30.131633678903587,,100.44969002490856,,150.17861816421112,,,,,,,,244.17985645326254,,,,57.91793522995308,0.726404,Model,0.9794625,-0.0002631050305138111,0.6550622468876556,0.4362184054601365,0.3344483612090302,0.37388630568471576,0.2510537763444086,0.1382209555238881
1515,0.12298087120056153,1.4243838310241699,2.772447335720062,0.008180729246489566,true,1.6981292816353744e-8,NaN,1,,0.49495,28.8141840797567,211.82792687327108,0.2433425,-0.00863901801745342,15.934125931547188,34.162847582316004,0.23029770878481895,0.6571609106273217,33.77238248159017,0.2541385793552529,,,,,,,,,,,,,,1.9872239228906152,,,,103.90086030266833,,0.26891773727046475,,0.5010060362173039,,0.8767504708869052,,,,,,,,15.621187683416398,0.13769807583474816,6.5677183950121805,0.20403724005916646,7.568152341649128,0.1298767444229398,13.967175537509222,0.1651537488246834,0.3025041061719937,,9.29035806209393,,0.7616635897838112,,1.149328361770249,,30.70908869842951,,105.1166821907188,,154.80178125013563,,,,,,,,245.73369044657449,,,,59.277535309661815,0.747054,Model,0.9999875,7.576056954671885e-5,0.6962501874906255,0.4429610740268507,0.3456236405910148,0.3641517924103795,0.21084527113177828,0.15502137553438836
1516,0.11965811729431153,1.3261172294616699,2.7319352507591246,0.006530600660711435,true,1.4233883405267989e-8,NaN,1,,0.4690275,28.95855323918039,211.86709875241064,0.2212225,0.028125364254129735,11.062212641585354,36.37079199837958,0.22953537585700196,0.6436995046772676,34.27176262527019,0.22036553524804178,,,,,,,,,,,,,,1.980531150127519,,,,101.01342588418629,,0.2778412527723637,,0.4971357795324354,,0.8744571007129394,,,,,,,,17.221650615953525,0.13866792016199017,9.33556793351416,0.13449413336673766,10.88840342469106,0.12583406113537118,20.173466088138397,0.15696106548605462,0.2656627295755469,,10.177714318486801,,0.7693798400622855,,1.4057209342148744,,30.634806049168635,,102.2613352888749,,154.70557349477076,,,,,,,,245.36598250377332,,,,59.196311729329636,0.731529,Model,0.9995975,-0.00041010797715108373,0.65965201739913,0.43510087752193805,0.31231530788269707,0.3214264286785661,0.22424810620265506,0.1179854496362409
1517,0.13294913291931154,1.4047305107116699,2.569886910915375,0.015295909894721741,true,2.8435165333462464e-8,NaN,1,,0.4962925,28.856694966365026,204.24957583945326,0.2581625,0.013190131465543006,19.413708892106197,34.78791708859314,0.2470221905768375,0.6598123013252343,33.7911825207094,0.2691950669672457,,,,,,,,,,,,,,2.035588649401343,,,,106.14824764989979,,0.2889531754574812,,0.5151327502128649,,0.8788573299500695,,,,,,,,15.44105688815903,0.19607843137254902,7.927383257596853,0.18400611231376543,7.733443663601209,0.20941822620016273,21.137741058195296,0.19379494578980003,0.30700300310863515,,10.162284331427305,,0.3813241527132873,,1.1796713285161509,,29.93603230258681,,103.32080153579528,,151.18477421454457,,,,,,,,245.42715462080469,,,,58.37130208708697,0.746393,Model,0.998985,0.0001357804792833927,0.6945927703614819,0.4501462536563414,0.3441236030900773,0.3796685165741713,0.25320633015825394,0.1416035400885022
1518,0.12630362510681153,1.2868105888366699,2.8129594206809996,0.007713553937046171,true,2.009179311812659e-8,NaN,1,,0.44899,29.428510274753904,212.32700743361298,0.23279,0.006306134499426326,15.885569938351262,37.30568949310458,0.22020050666520583,0.6322199325780639,34.62692088787706,0.24062298776561494,,,,,,,,,,,,,,1.8682195215966124,,,,97.73804504301832,,0.25683757811975005,,0.4757409270293276,,0.8693014102984584,,,,,,,,19.175497932433572,0.1091116508427173,8.615168141282115,0.15401276348868692,14.042035265394885,0.09694475000887122,19.92830265608419,0.1515243059795988,0.28451728779442026,,9.801115592436949,,0.9761152196970124,,1.271864416591738,,31.1418421716384,,102.62664575528112,,151.56952591070365,,,,,,,,245.34177931844633,,,,59.10894750844161,0.714742,Model,0.9788825,-0.0008441182102071291,0.6240962951852408,0.41535288382209556,0.3075076876921923,0.3278386080695965,0.2003075076876922,0.17021675541888548
1519,0.11301260948181152,1.3654238700866699,2.65091108083725,0.006844798801448372,true,1.0129872052289102e-8,NaN,1,,0.4807825,28.474527680545336,211.88912458740222,0.2240775,0.025577166577099214,14.56291082882731,35.2373949350938,0.23822041034800626,0.6524770140492747,33.98203391727766,0.26225468231920424,,,,,,,,,,,,,,2.0308693556344073,,,,103.24698959331889,,0.2587689826636206,,0.49427421850820186,,0.8729703132688207,,,,,,,,18.025710411058068,0.16443422989909146,5.663648193406678,0.16312330885195206,9.275928839489058,0.11665278356240455,20.086005761571794,0.17169687574528977,0.2618994317203375,,9.543277826414386,,0.6077842047077698,,1.1513588107233796,,30.610846269482288,,102.0193883646545,,154.21877369870225,,,,,,,,245.42668916744935,,,,58.71522657262642,0.737106,Model,0.9997425,-0.00015822971753419072,0.6836733163341833,0.43454586364659115,0.32411310282757066,0.3505174741262937,0.1983574589364734,0.12334808370209255
1520,0.11218192100524903,1.2818972587585449,2.7015511870384215,0.02236665481418968,true,9.688287505582593e-9,NaN,1,,0.434015,29.151263007307215,211.50878295149005,0.2250975,0.028207615367590314,16.60426497438287,40.78795195057496,0.2269007337314591,0.6179903242643738,34.86282437275986,0.209065204352669,,,,,,,,,,,,,,1.7883321580922036,,,,94.28491759529763,,0.23253627082213857,,0.4557275541795667,,0.8637631233595799,,,,,,,,21.484779119848795,0.11917525773195876,7.17578361937192,0.14495668951927418,10.23951760558061,0.1362126245847176,18.319707091421208,0.13868909667279364,0.27702886601239174,,8.936562007808467,,0.6910478749166569,,1.5896968849325974,,31.305536565675627,,105.49835240062296,,154.48327103540962,,,,,,,,244.51837902562977,,,,59.576595295489284,0.677832,Model,0.90717,0.0002098626456952327,0.6058272086395681,0.3995649891247281,0.29663991599789996,0.32902354882255885,0.19537988449711244,0.1508812720318008
1521,0.12547293663024903,1.3605105400085449,2.539502847194672,0.004976670530074808,true,1.9280824048450995e-8,NaN,1,,0.4611,28.188985065685458,212.47982750421545,0.2423775,0.01204432281110914,13.406068506577855,36.36646290247326,0.2463937821108552,0.6371817971625735,34.43008950134963,0.2148125650815689,,,,,,,,,,,,,,1.943934996255603,,,,99.624439798421,,0.24430405269171307,,0.46922660060385546,,0.8682399213372665,,,,,,,,14.05285350723784,0.12758179491866203,6.507250289001053,0.155679407727821,3.893406739130303,0.19781305114638448,13.4003780337581,0.16663015790560712,0.29275958388317425,,9.389115793890655,,0.3114928779319621,,1.3971862205175256,,31.315879817334107,,101.44580350561186,,152.93689257214837,,,,,,,,246.2964625865227,,,,58.585144293635096,0.722571,Model,0.98378,-0.00030601306931394385,0.6324358782060897,0.43382584564614113,0.3170254256356409,0.37434378281085945,0.22942323558088953,0.12335558388959723
1522,0.13211844444274903,1.3212038993835449,2.7825753569602965,0.007609045287293056,true,2.6361830052223922e-8,NaN,1,,0.481065,28.783639395518605,209.17800701834352,0.25652,0.01342626100139927,15.428473981157618,36.04118787649675,0.2254981980692903,0.6487283186530747,33.964910307597144,0.2818197911134714,,,,,,,,,,,,,,2.0637545882784267,,,,104.66847868083212,,0.28898156868020997,,0.5058040550998297,,0.87635113003603,,,,,,,,18.37215851585467,0.14961924850738265,7.93785520648166,0.21189354386858525,9.077556932690092,0.19993778945185595,21.1781109579703,0.18370780483730476,0.30903754959420965,,10.149990085542315,,0.7938966832849736,,1.1804880547589336,,30.167446262511437,,101.99683009214894,,153.39873087508326,,,,,,,,245.11939501070512,,,,58.4607723961573,0.735023,Model,0.99507,-0.0006499401686040618,0.6953502324883756,0.4369534238355959,0.31087527188179703,0.3786485675716214,0.23074326858171454,0.16015900397509938
1523,0.11882742881774902,1.3998171806335449,2.620527017116547,0.014282227873103947,true,1.3782848640175871e-8,NaN,1,,0.490795,28.5536397547515,209.33617462435615,0.22589,0.001897586716983789,18.449271647663778,33.60023076027778,0.24293643981691335,0.6631493048216528,33.77693078121523,0.24031737493275954,,,,,,,,,,,,,,1.940709044317486,,,,104.18989829484454,,0.2662813361112979,,0.5041002630357418,,0.8764247642476424,,,,,,,,17.44967306075879,0.1514486080612028,7.705055433320028,0.1549077776344641,7.407394726273376,0.1746445091656673,19.02698038068423,0.16875992156130357,0.2687005807851095,,10.047867842123459,,0.5638549537858455,,1.3071115321368556,,30.986483271052983,,101.84061397758659,,151.3485652758964,,,,,,,,244.51292904106006,,,,58.58803062517404,0.741889,Model,0.9989625,-2.475069569580711e-5,0.666109194540273,0.4584714617865447,0.3477911947798695,0.357919604019799,0.21329033225830646,0.10645016125403135
1524,0.12215018272399902,1.3408572196960449,2.5800149321556094,0.0057877082919653424,true,1.625230439117331e-8,NaN,1,,0.4592625,28.217061471127963,209.34946215181736,0.22603,-0.03573666578517061,24.24762907152014,37.23994785843156,0.24206452267924922,0.6386795786035956,34.38949765191404,0.16860090264345584,,,,,,,,,,,,,,1.941901617304728,,,,99.9181727149338,,0.22258801397473804,,0.45936532507739947,,0.865693670055756,,,,,,,,15.032269168010675,0.1389083146232839,7.149201424866005,0.10163818918442839,3.9804458275979653,0.1636189326421191,14.223433880199336,0.1686199428768714,0.2640270882236856,,9.662425080002228,,0.42233653041544444,,1.1309087629748589,,30.771087121336343,,101.58831716165938,,151.54991324274505,,,,,,,,244.88744397996635,,,,58.194376391152794,0.720898,Model,0.9844625,-0.000498875865315575,0.6326008699565022,0.4286057151428786,0.31656791419785496,0.354184790760462,0.21450536263406586,0.1093902347558689
1525,0.13544119834899904,1.4194705009460449,2.742063271999359,0.03022702922346856,true,2.879693816737472e-8,NaN,1,,0.510825,28.286937253099502,208.10463826764112,0.27102,-0.032537523684896284,36.59599798516292,33.94781194578379,0.2320567693422465,0.6676271083314205,33.43011642664018,0.2805491368764442,,,,,,,,,,,,,,2.1837229610741695,,,,108.7090636578359,,0.3116926803013993,,0.5278873675253346,,0.8803341797034974,,,,,,,,20.26192051714719,0.1913804434298364,9.811608246649065,0.20035507058110333,8.259476996340986,0.2769092002405292,27.30619480829417,0.19947385839050027,0.3285480401044556,,10.503423518795001,,0.6384960451084736,,1.0554939845957112,,31.188809891134753,,103.03163089763802,,154.09950031759718,,,,,,,,244.7017090779497,,,,58.14382049923459,0.753633,Model,0.9999725,0.0001692208833946422,0.7302684865756712,0.46301657541438535,0.33917347933698344,0.37348882555872204,0.28226955673891846,0.1572939323483087
1526,0.12879569053649903,1.3015505790710449,2.6610391020774844,0.006959903897541582,true,2.2486331019422323e-8,NaN,1,,0.44375,28.00040847955534,208.11640100024258,0.2486525,0.005243376272719487,15.10062447067183,37.13933511321351,0.23281178089401233,0.627128336343833,34.720924875464306,0.1906162338249932,,,,,,,,,,,,,,1.823601640119482,,,,96.38006145786153,,0.22423182948967924,,0.45259654825477913,,0.8630181877765033,,,,,,,,11.396450146757681,0.12056577511943724,6.414406806348332,0.12636316427211355,3.098380217425486,0.18018050672369423,10.63555540655006,0.1585904518684526,0.3047333917502353,,8.729300297306441,,0.6713997058567652,,1.472845089813562,,30.200916482719176,,99.98913257665782,,153.05785265970667,,,,,,,,244.8209031471475,,,,58.50304757082466,0.697619,Model,0.9452275,-0.00019061911092432986,0.5899430028498575,0.43513837845946146,0.30615765394134853,0.35658467076646166,0.24375609390234756,0.1456086402160054
1527,0.11550467491149903,1.3801638603210449,2.823087441921234,0.027193191707165915,true,1.1579214032053642e-8,NaN,1,,0.484515,29.292306848190748,211.56275316007662,0.2036675,0.027208829611558943,13.817306800644548,34.80306151987073,0.22475641734825594,0.6522210410024248,33.87648025857505,0.21559300534565554,,,,,,,,,,,,,,1.9388407478014158,,,,101.61866236323468,,0.28230308737472254,,0.5051083591331269,,0.8766887742569394,,,,,,,,15.94103777530976,0.12220794976093627,9.644719939383913,0.14598793559866338,10.674493192170864,0.10636316606311433,18.26541668988802,0.14807732034823667,0.24451479995663017,,10.367115676448472,,1.070787664308705,,1.301883545762134,,31.056503596009293,,104.94049436289653,,155.9017149099541,,,,,,,,245.4391119335263,,,,59.76318195185241,0.740453,Model,0.9999275,-0.00022091514427375017,0.6793685315734214,0.4408460211505288,0.3333158328958224,0.31256937153142345,0.19867246681167028,0.09975249381234531
1528,0.11384329795837403,1.3113772392272949,2.6812951445579527,0.01146930573933417,true,1.0497236857531789e-8,NaN,1,,0.4492775,28.884503997363936,210.1355049206185,0.2206525,0.024262131871740127,15.52124482708143,38.75303009005631,0.23122896466293025,0.6252289312963183,34.64685414408761,0.20972198238646175,,,,,,,,,,,,,,1.8816473558759872,,,,96.68881619525109,,0.2278532060760854,,0.4547423796998298,,0.8663496228271566,,,,,,,,16.41438510100557,0.09774436090225563,7.036513117585304,0.1138329126494807,10.421428203066496,0.07838725805299622,15.400884105618815,0.14049629291441873,0.27163816481039893,,8.70916657228147,,0.6203130143009258,,1.309733015990124,,31.290766112999776,,105.70967348151302,,154.3337269642617,,,,,,,,246.05195236874496,,,,59.48972186935192,0.716877,Model,0.985915,-0.0007232899640438264,0.6278461076946152,0.41365034125853145,0.30632265806645165,0.31835158242087896,0.20936773419335483,0.1342308557713943
1529,0.12713431358337401,1.3899905204772949,2.8433434844017027,0.014155277097022847,true,2.079302774404823e-8,NaN,1,,0.5018675,28.31946846593226,212.08008126995475,0.239475,0.02630113958257807,18.707367070028628,33.39108774247094,0.2243727282100416,0.6623623266325911,33.65081122985769,0.2672771562612775,,,,,,,,,,,,,,2.0370745137919317,,,,107.08176545601988,,0.3036110550736333,,0.5280829336221569,,0.8824059657461281,,,,,,,,17.06746432553508,0.14318405858329813,8.253232566478577,0.1825033186314392,12.760937573062517,0.10226773463111291,18.899929233781034,0.1818991606235368,0.2843153822208387,,10.287831727917428,,0.8199957780597797,,1.2504785799241496,,29.278336857389494,,101.00978393542019,,152.50996701417472,,,,,,,,245.99085416820733,,,,58.268560813317094,0.748812,Model,0.99997,-0.0001896785619568207,0.7131693415329233,0.4508137703442586,0.3416035400885022,0.3453652317384131,0.2139353483837096,0.1591164779119478
