race,medwealthyoung,medwealthold,owneryoung,h2wyoung,r2incyoung,wealthatpurchaseyoung,LTVatpurchaseyoung,first_ownyoung,transfrateyoung,transferbuyersyoung,LTVatpurchaseold,consp2conskyoung,first_ownold,h2wold,house2incold,house2incyoung,logincomeold,logincomeyoung,medconsp2conskyoung,medwealthfold,medwealthfyoung,medwealthp_owneryoung,medwealthp_renteryoung,medwealthpgradyoung,mortg2incold,mortg2incyoung,mortgold,mortgyoung,owner_age3536_inc1old,owner_age3536_inc1young,owner_age3536_inc2old,owner_age3536_inc2young,owner_age3536_inc3old,owner_age3536_inc3young,r2incold,stdwealthold,stdwealthyoung,tp2inckyoung,tp2wealthk_medyoung,tp2wealthkyoung,tp2wealthp_medyoung,tp2wealthpyoung,transferbuyersFamntyoung,transferbuyersFyoung,transferbuyersLamntyoung,transferbuyersLyoung,transferbuyersNamntyoung,transferbuyersNyoung,transferbuyersamntyoung,transfrateowneryoung,transfraterenteryoung,transfsize_medyoung,transfsizeyoung,wealth_age3536_p10old,wealth_age3536_p10young,wealth_age3536_p25old,wealth_age3536_p25young,wealth_age3536_p50old,wealth_age3536_p50young,wealth_age3536_p75old,wealth_age3536_p75young,wealth_age3536_p90old,wealth_age3536_p90young,wealth_nonrcverold,wealth_nonrcveryoung,wealth_rcverold,wealth_rcveryoung,wealthatpurchaseold,wealthfold,wealthfyoung,wealthold,wealthp_owneryoung,wealthp_renteryoung,wealthpgradyoung,wealthyoung,boot
All,23.83705909983864,193.8466804152522,.48396584,2.2794716,.23290858,41.400669,.64531338,32.545658,.25606826,.28351912,.38383368,,56.87339,.99524266,3.8500564,12.35305,4.0112591,3.9496312,,537.80872,257.81448,287.09964,113.72256,2.5245619,.64218557,8.8721943,72.836617,144.78595,,.26254705,,.58018559,,.76524335,.24958239,917.9619814548156,278.1984653136169,1.3711401,.048512291,.27470565,.0044444446,.034345742,3.9355974,.27967277,5.1685014,.22970779,5.9189749,.34791812,4.9659429,.22891638,.27555811,1.5261416,4.3706827,,-16.732508,,1.8653623,,32.507378,,138.42018,,387.59009,432.17563,73.320679,664.21265,73.641151,,959.87427,623.13452,520.5983579818675,622.06293,391.47629,1.5890181,115.5992933450332,11
Black,3.412513287222729,36.64633254625712,.27653661,2.3946412,.24424069,27.579189,.50576186,35.152874,.15916088,.14148881,.27721816,,56.448097,1.4584606,2.1833823,4.5479231,3.441087,3.4289691,,95.362335,45.1189,48.060154,21.066256,2.2813809,.59911859,3.7075229,54.561325,109.43594,,.15388584,,.44037983,,.67876208,.27367899,261.8603835914527,138.2527363731149,.060480699,.03125,.65619296,.021276595,.057433445,3.0787179,.16091309,2.4177675,.14163935,6.7481203,.058230095,3.2218695,.11516319,.16922714,1.0174278,2.3344302,,-28.506475,,-3.5080209,,6.6253214,,34.518795,,97.821114,110.33561,23.834158,83.429077,46.895023,,174.26985,117.51315,113.139579166395,116.22188,73.843452,1.5738955,37.9473274351053,11
White,34.12628122314063,247.5613017312637,.53434354,2.2561588,.22351068,47.272926,.6748746,31.972336,.28845376,.33106121,.42789054,,56.764008,.92739511,3.6017799,14.065849,4.1006937,4.0762801,,607.25049,346.24982,336.15759,188.49651,1.7833625,.64996678,10.061942,73.407112,148.42674,,.31374067,,.60494798,,.78706455,.23482673,961.381415826897,302.2014884629897,1.5804789,.048512291,.23632324,.0038314178,.032581579,3.9987636,.31899941,5.5455379,.27341697,5.9012609,.43027174,5.1049986,.24830486,.32412109,1.5261416,4.7022853,,-20.436474,,5.6606078,,52.695213,,174.17308,,449.70486,474.08127,90.120087,739.63171,77.580872,,1039.6946,734.91016,589.5518590494452,670.33246,512.80804,1.30718,134.6219827502628,11
All,23.91175791282213,193.7667587008138,.47824079,2.2858841,.23278293,42.803596,.65298247,32.43679,.25457835,.24987455,.39676431,,57.464054,.97976142,4.3054237,23.291306,4.0087423,3.9576645,,533.44495,256.70029,288.38834,112.55794,2.5621324,1.0228534,19.117567,71.030327,146.49086,,.26142219,,.56812823,,.79275924,.2563273,912.5802142136158,281.3174884148434,4.9376059,.037593987,.29619774,.0035794184,.027597632,6.7142105,.19922978,5.6450186,.23103562,2.1875944,.34887099,5.3578639,.23471664,.27005181,1.5261416,4.1653385,,-18.372322,,2.549844,,35.656174,,142.39076,,394.3324,390.03522,80.009346,567.02399,100.62222,,989.89282,628.33655,516.1425763033681,627.63251,397.30634,1.5797193,116.2919836583835,12
Black,3.457504067668812,34.99853912172186,.26033172,2.4134421,.24440467,17.929068,.54100394,34.929188,.16675699,.080548801,.31295013,,56.53812,1.4399029,2.3085055,10.943565,3.4333427,3.4146452,,90.96402,40.895752,52.21497,15.054509,3.468394,.65195,3.4683623,53.69191,111.47533,,.16691321,,.42166266,,.70429319,.27656344,188.3993064256499,133.209833556221,.051842853,.03125,.41069329,.018867925,.049108889,1.5675111,.095332764,2.0564332,.082930632,2.9977596,.065304868,2.1099102,.11773065,.18161409,1.0174278,2.086231,,-27.778807,,-.1287632,,12.487323,,40.33744,,227.24324,27.695459,21.1525,-30.608814,27.697958,,156.78607,117.11541,93.45334418528847,129.67969,70.627609,1.8361048,36.06023350704985,12
White,35.90967079984983,253.2655137749789,.53469622,2.2466896,.22155941,50.124893,.67527813,31.86228,.2854566,.30493724,.43767172,,57.2799,.90896589,4.4299202,26.381233,4.10288,4.0925059,,611.78235,360.65057,336.69168,199.49947,1.6876822,1.0857925,22.290905,70.665794,148.93735,,.30600551,,.6012966,,.8055768,.23981786,963.0720386220304,308.0425908630114,5.7677393,.041237116,.2811906,.0030384054,.025323721,6.8840032,.23470049,5.4344916,.28352648,2.1469462,.49208018,5.3458934,.25436294,.31532377,1.6278844,4.4004884,,-17.240894,,6.3660192,,57.087391,,172.92369,,440.39377,436.06638,94.802322,603.0191,112.51515,,1079.5437,748.78827,589.0779135848353,679.09686,528.00714,1.2861509,137.5940223883445,12
All,23.33445483169749,182.755066549214,.48150837,2.3221343,.23468365,44.989189,.65961528,32.415836,.25393197,.26580265,.41275525,,57.192085,1.0166112,5.0697994,14.825479,4.0209055,3.9612458,,505.88913,260.23517,297.84506,113.91254,2.614682,1.5781046,12.959148,73.384285,146.81113,,.25990254,,.58422381,,.80726165,.24990758,883.7992056956327,283.2379053359559,2.1655996,.042808216,.37544709,.0038314178,.033204004,5.4028616,.24607588,5.9294086,.22981006,5.0729146,.34147617,5.3974814,.242209,.26179868,1.5261416,4.31393,,-23.707115,,2.1036704,,34.647594,,132.42702,,394.70392,385.88794,69.198349,511.28033,82.040894,,902.24872,625.82013,505.9911198490288,637.88025,378.80762,1.6839161,116.3361950152047,13
Black,2.68389061588968,29.34389568064498,.26682776,2.4350138,.25123602,16.646694,.57585692,34.843323,.17971294,.13183191,.40699017,,56.585487,1.5330538,2.1640625,2.3466933,3.4257936,3.442708,,90.889938,44.237522,57.895664,14.612886,3.9619596,.66693181,1.0057365,59.867489,108.34038,,.17958337,,.4144001,,.71140158,.26985285,214.5071003578933,132.9698755752861,.050086439,.1,.81562114,.021645021,.051786918,1.4485022,.087592147,2.9452069,.12826096,4.7547297,.15825135,2.9751582,.1211328,.19232348,.81394219,1.8195531,,-27.128143,,-3.5169268,,6.7983041,,45.28632,,136.08324,89.885277,14.262096,7.4272227,18.355352,,155.03551,123.20318,96.23465916027421,145.29436,71.812164,2.0232556,35.21858942135358,13
White,33.54745635173558,249.5387052700915,.53418934,2.3048489,.22255665,52.955578,.67814022,31.861956,.27887374,.30790544,.42118746,,57.090561,.9403972,5.6496053,17.332609,4.1209354,4.0864596,,591.4599,350.19891,347.00494,196.57402,1.7652636,1.7511873,15.24499,72.794411,148.96823,,.28670254,,.61918843,,.82565784,.23706621,937.3102824894436,305.8743086623111,2.5777891,.03846154,.32395285,.0030674848,.030229203,4.949605,.2887328,5.2016973,.26083362,5.0982704,.42059162,5.2217288,.25710338,.29742172,1.5261416,4.5463943,,-23.10778,,4.8590341,,50.56509,,170.78729,,460.37439,437.4165,82.054825,534.16479,91.528282,,989.48376,734.97333,584.3191693760314,685.26654,492.22073,1.3921936,135.3496398480543,13
All,24.4148129505747,191.4488539119991,.47780856,2.2864234,.23556741,34.705311,.6581167,32.493362,.23977233,.22603224,.35958478,,56.868149,.98228866,2.9623425,7.9549232,4.0167975,3.9521925,,567.70789,258.26749,291.3905,109.50429,2.6609962,.77093792,4.9893293,74.626953,147.23914,,.26266077,,.56727201,,.77693677,.25647023,918.3526186547588,284.8327651055918,2.2618318,.041666668,.21786743,.00440044,.024298809,4.2087221,.18341181,3.0755513,.20520031,6.7118607,.30762044,4.2301841,.21199918,.25915974,1.5261416,4.2552714,,-14.306632,,2.1296864,,32.189556,,143.45767,,397.58133,503.55844,71.496498,651.44733,106.8005,,984.8277,623.9306,515.4007885250868,624.67896,387.14368,1.6135584,118.5763726369463,14
Black,3.038870773776819,33.17195564239498,.25569868,2.5272131,.25179538,20.557943,.57844156,35.352718,.14385703,.072434485,.23871174,,55.862408,1.5137922,2.3583322,6.0410728,3.4374328,3.4042296,,74.843422,40.01413,49.815914,16.533226,3.0130789,.70929325,2.5338984,59.645081,108.66525,,.16916808,,.45566556,,.61380523,.27759317,216.4265531362041,147.8535209200399,.058289222,.1,.39822134,.016393442,.046510436,2.7032728,.053595878,2.3242981,.074211374,4.4358048,.08175429,2.8641105,.11298128,.15085278,.81394219,2.1227717,,-13.00264,,-2.3122392,,6.0128374,,34.666206,,97.790909,85.811325,14.201987,65.801025,26.97245,,149.24675,122.53429,97.90384405871113,131.46988,73.726456,1.7832117,38.35371591128407,14
White,35.14117501647086,252.7511929593229,.53243315,2.2533321,.22425433,39.058422,.67812479,31.868216,.26990545,.27468875,.40736037,,56.866894,.91857529,2.99508,8.6863117,4.1146197,4.0898595,,634.58508,349.23825,338.06793,192.00394,1.7607343,.75776744,5.5755434,74.298096,150.12724,,.28524646,,.58774495,,.79077333,.23791924,975.6506768154932,309.9603805887611,2.5670187,.03846154,.19701666,.0039534373,.021720102,4.0019813,.22446665,2.6839564,.25196108,6.8124366,.38333118,4.124908,.22935879,.30482119,1.5261416,4.4287958,,-17.704544,,5.3408446,,46.181179,,171.32709,,441.6156,547.02722,83.928238,675.71808,116.17245,,1090.2115,734.40503,590.6510013332407,666.43451,508.77872,1.3098711,138.6831784226295,14
All,24.01432684924808,186.1238650071205,.47939646,2.2557321,.22909303,44.006901,.64169943,32.430363,.23303185,.24600112,.43790394,,57.278797,1.0138196,3.1608241,15.057152,4.0230293,3.952081,,512.66534,255.7036,291.83401,115.36484,2.5296617,.6820817,13.029633,73.94812,142.52061,,.26540622,,.58400869,,.79532444,.25718185,901.1468116029473,282.4926262156985,1.544102,.041237116,.4685466,.003726708,.024707202,4.3929982,.20934527,3.392206,.21319334,3.1426339,.31030843,3.8108351,.21492968,.24662177,1.5261416,4.0617805,,-19.788935,,3.3881843,,38.821728,,149.129,,379.44519,353.34534,75.911339,481.67664,111.74646,,945.01697,620.89362,511.3938481202221,614.32349,394.14813,1.5586107,117.3739149278773,15
Black,3.069217449562037,40.11081189663685,.25143069,2.5155549,.24492329,13.194845,.5718292,35.245937,.14010528,.15701899,.36143184,,56.607536,1.5157125,2.4108806,4.9158092,3.4267209,3.4006665,,88.19117,45.479698,54.174824,17.874271,3.0308828,.74185526,2.4387698,61.210968,108.44028,,.13294952,,.40390286,,.66976357,.27539071,205.9611035928818,144.3666632584088,.10250993,.050658561,1.2043145,.01923077,.063632213,4.4997764,.15732469,2.9022491,.14420512,4.4358048,.068602122,3.9816356,.13707593,.14092357,1.0174278,2.7174613,,-26.426573,,-2.2509577,,9.0376492,,36.689163,,107.53296,70.408241,14.314933,74.93502,28.301405,,149.69656,117.55618,102.3153698395196,130.14211,72.719864,1.7896363,35.46076713152526,15
White,35.09301335637037,242.29200767316,.53540337,2.2210557,.21824366,52.542034,.6610319,31.825531,.26864278,.28596747,.45758337,,57.358067,.94151741,3.367852,17.368376,4.1115084,4.0861082,,572.40173,355.96774,335.44141,200.29739,1.6747168,.67827272,15.25598,73.005508,145.61676,,.3095746,,.62318414,,.80492103,.24428268,940.8257285893073,304.0767576660532,1.7659084,.039867111,.39934075,.0034883721,.019980865,4.3754086,.24620976,3.2679489,.2505756,3.0909677,.39318472,3.717021,.23167159,.30347207,1.5261416,4.2398138,,-24.410904,,5.5078983,,48.703167,,173.15242,,425.06912,385.73758,84.82457,514.8302,123.02737,,1006.6978,734.362,576.7255126379724,659.47888,522.1283,1.263059,136.6140431400476,15
All,23.03870936149476,187.1841728800434,.479413,2.2813983,.23601523,43.003208,.65678281,32.568947,.2348271,.22847861,.42269346,,57.234249,1.0115049,4.4898014,3.9035263,3.9995334,3.9384923,,542.90778,255.49371,281.63159,112.47832,2.5038745,.99265659,1.369644,72.190796,144.32549,,.2539016,,.59582627,,.80033708,.25166219,926.9364527957127,275.7186299471067,2.8970973,.043478262,.29497641,.0038461538,.030078584,4.7951226,.24191174,2.8322909,.19555971,14.171056,.2503669,5.8748064,.20053147,.26120076,1.2209133,4.056953,,-19.825214,,2.7413843,,33.539463,,139.03833,,355.25549,342.65378,74.047836,571.42047,86.915718,,956.87927,633.87531,510.434152262063,637.59546,398.97021,1.5981029,113.6121930152439,16
Black,3.168229717730572,31.10318524170644,.25579423,2.3028574,.25367182,20.459415,.5605824,35.387547,.12694968,.083904177,.36090198,,56.340752,1.5026309,2.4869165,7.9510393,3.4636416,3.4025869,,106.69541,44.794697,55.117992,18.312109,3.0099206,.70273888,.79518706,59.022366,104.62462,,.15135086,,.34956875,,.70634329,.26616904,222.6372061523195,138.371703320991,.06119417,.066666663,.6956678,.018450186,.053692997,2.5076587,.099976346,3.1626427,.10067914,12.855237,.013781017,3.4420211,.10789854,.13203895,1.0174278,1.5806736,,-15.734596,,-1.6342976,,10.498904,,52.156853,,255.35185,69.253403,18.827295,,31.403494,,170.61089,127.075,104.295061533854,125.52924,77.24221,1.6251379,38.92336820218969,16
White,34.19421622592979,241.9271717174109,.53442252,2.2526169,.22366287,51.838634,.68060482,31.935408,.26230368,.26769254,.42819744,,57.099483,.94600821,4.2988372,3.7215197,4.0893912,4.0698352,,614.18811,354.54266,327.44107,202.87041,1.6140406,1.0361286,1.4837329,71.766357,148.05092,,.28299138,,.63594788,,.81309587,.23790239,981.0056397181547,301.4074241869957,3.3160348,.04225352,.26487985,.0033324445,.028012294,4.8475733,.27174145,2.2804234,.22100542,14.186611,.34738761,5.9578719,.2101662,.31099501,1.5261416,4.3778334,,-21.506218,,5.2931585,,49.742626,,164.30661,,421.56735,373.25681,89.696709,584.59692,93.986084,,1043.4655,746.9986,581.9930569861011,681.89728,528.34558,1.2906274,134.0042668216441,16
All,22.76025070325511,193.3389564427443,.47549114,2.2816873,.23418993,29.720713,.647677,32.47472,.22562982,.24564064,.4245078,,57.131729,.98923528,3.5042822,7.7396021,4.0318103,3.9527092,,511.45856,252.76913,286.00284,111.76608,2.5589414,.908764,5.0571876,73.107643,147.71696,,.26728466,,.54197681,,.78913528,.25261623,931.7145723020955,277.6379599487105,.9383899,.052631579,.38713974,.0044444446,.022939309,5.582818,.24012233,3.2102082,.19864006,5.5462046,.32983601,4.9878216,.22256196,.22800235,1.2209133,4.534421,,-17.313126,,1.6372341,,28.662148,,130.27576,,369.06091,404.41187,73.715309,745.17841,110.07935,,971.74347,633.73169,521.9023288235702,648.92645,389.41507,1.6664133,115.2725249685627,17
Black,2.893541070572073,33.95916735135288,.26472998,2.3758242,.24634603,18.847054,.54306161,34.931858,.13790339,.12070239,.23493639,,56.495739,1.4164979,2.6872337,2.3538356,3.4538097,3.4076273,,72.25264,42.022186,60.437763,13.364131,4.5223866,.8251006,.95347983,58.702717,108.97917,,.17465076,,.40019542,,.73242915,.27342588,206.6556851958646,141.2783204923626,.073796846,.14999999,1.2214923,.021276595,.044941861,1.8621857,.078925975,2.0465341,.13269775,2.7872818,.2038786,2.3508837,.085424744,.1536288,.915685,1.5873902,,-16.435049,,.040290933,,10.405188,,41.684166,,221.26544,59.929661,19.885855,-22.539518,17.600714,,147.98401,128.42726,101.2486734668093,131.94568,78.18293,1.6876533,36.31958708680587,17
White,33.70027596381328,246.9483882329196,.529329,2.256345,.22202468,34.90979,.67410475,31.904108,.25310844,.27974671,.45704994,,57.038425,.93101925,3.6907382,9.0242109,4.1292663,4.0906816,,576.27014,347.15784,338.3295,192.70438,1.7556919,.92787361,5.9734559,72.594269,151.26346,,.27521878,,.58469355,,.81930685,.23475751,982.4989015274156,303.4844622204072,1.086351,.046979867,.32884765,.0038314178,.020643424,5.7012982,.27583238,3.3522615,.22897246,5.8759332,.37668782,5.1643896,.24377823,.26186067,1.5261416,4.9475307,,-18.666454,,2.3548403,,45.012032,,162.69566,,446.14328,451.22955,84.109291,815.2027,124.42421,,1060.4242,743.75604,594.8905667996355,689.68921,510.39508,1.351285,136.2094194835744,17
All,23.02350564489238,189.4846719296017,.47683516,2.3085887,.23290947,33.203667,.63488668,32.472164,.2234275,.2356234,.40545323,,57.250526,.99297827,3.7033255,35.960155,4.0143466,3.9468508,,553.98431,252.56873,280.59109,114.32041,2.454427,.95951086,29.922039,72.917862,146.14359,,.28763843,,.56627911,,.77990073,.24561188,912.6491826679285,270.9489426626267,6.3676181,.035714287,.22251503,.0037037036,.021038521,4.0934124,.22519548,3.6364312,.19765376,3.3366518,.28122568,3.9472933,.21122111,.23246263,1.0174278,3.5105398,,-18.865772,,3.3957703,,30.569075,,132.92551,,372.51932,425.49701,83.918182,559.52765,85.007187,,956.46863,612.45532,516.4479917419214,614.36084,383.76501,1.6008776,111.885610911147,18
Black,3.260935914474614,34.38190135653885,.26253688,2.4791229,.24900515,18.856152,.52995819,35.312012,.13499485,.10613372,.30217323,,56.726284,1.5642715,2.3744934,2.6244404,3.4385746,3.4286799,,91.761345,42.491852,45.612919,17.071299,2.6719067,.72793508,2.2393568,58.554379,108.71323,,.17528726,,.43813184,,.69542426,.27353287,242.5234742088787,137.2408726173984,.059615269,.1,.82684398,.01923077,.050734609,1.6947948,.098744661,1.7067468,.11437942,4.4358048,.065579638,2.0736554,.096286729,.14625205,.915685,1.4205142,,-18.973913,,-3.2408211,,8.7075682,,39.266808,,115.89478,134.57089,19.623976,,27.688808,,167.77037,118.5694,100.6744627277607,120.55312,71.528488,1.6853862,35.94132624693696,18
White,33.60936756413406,246.3872239441481,.53066331,2.2854128,.22193745,37.744503,.66605616,31.850393,.25238702,.2838501,.40169024,,57.177483,.90522712,3.6030126,42.772091,4.1082835,4.0752134,,624.29907,343.93033,335.95029,194.07028,1.7310754,.95854312,35.631725,71.586517,149.89503,,.33930573,,.602911,,.80095744,.22931692,966.3104815249585,295.298309804828,7.4324617,.032916393,.16622451,.0033898307,.017883046,4.2813325,.27670839,3.8400061,.24247794,3.2895749,.36397204,4.0997505,.23263949,.27025825,1.2209133,3.758507,,-15.798994,,6.2120986,,46.431831,,170.72557,,443.91571,473.92889,93.153214,559.52765,92.813477,,1041.5112,720.40039,592.3918434236371,657.14386,502.28152,1.3083178,131.6981675020853,18
All,23.73642569964045,190.2436068173384,.48105812,2.2909176,.23317647,37.541996,.64779288,32.409187,.2735723,.26134387,.36894241,,57.062428,1.0096705,4.2328105,7.0342016,4.0142984,3.9530356,,495.52579,253.49332,290.58121,111.50014,2.606106,.93711948,5.2973995,70.868736,145.5923,,.23543313,,.56595975,,.78881413,.25577337,901.6178288713255,280.652823187575,1.9204564,.036363639,.37764728,.0043795621,.023201108,4.9359679,.26109603,3.7933962,.2032052,2.9371781,.33420163,3.999512,.24882481,.29200983,1.5261416,3.1946039,,-13.935122,,2.6632817,,32.582573,,134.06453,,364.71741,362.31015,80.906715,667.63129,92.797676,,901.68866,620.26227,504.5427709168895,626.91589,384.68692,1.6296782,114.8247724668468,19
Black,3.724826106001101,37.5596436327181,.2613728,2.4121156,.24489102,16.008018,.51501405,34.9715,.20044675,.10165829,.2419111,,55.919048,1.4463539,2.488986,3.1524136,3.4517534,3.3998103,,93.356888,43.027451,62.654758,14.571658,4.2997684,.81586796,2.2782142,58.048325,102.85646,,.16404483,,.38350993,,.62663788,.26705152,229.7709622970723,142.104836428037,.058412012,.018750001,.73103821,.026845638,.058836538,1.1678752,.11453122,2.3649707,.14918664,4.8753743,.030055135,2.2549112,.1362378,.21830238,1.0174278,1.495104,,-17.767134,,-1.9606938,,12.043263,,44.321827,,122.547,80.403038,13.269885,-75,42.410046,,161.2932,122.41569,104.7894358367022,141.48311,72.005478,1.9648937,37.08246232421467,19
White,33.60783329533563,244.4789039461207,.53360426,2.2527261,.22377248,43.514599,.67256439,31.795828,.29736993,.30802879,.4088929,,56.831356,.94131154,4.0267458,7.8919668,4.1132364,4.0834804,,567.76355,349.8645,336.97891,191.45537,1.7600912,.96698403,5.9581828,69.971115,148.45128,,.26212916,,.6081897,,.82179523,.24385346,958.880267249306,304.0587156753974,2.2862558,.039682541,.34010947,.0037037036,.018675478,4.6594067,.2995533,3.1068442,.22211155,2.8981767,.445283,3.8642712,.26361874,.32835054,1.83137,3.4666953,,-16.788797,,3.6984329,,46.497154,,166.65649,,454.93668,403.56161,96.027756,691.76447,101.77045,,992.6424,731.34912,580.7099057477911,672.62366,500.96753,1.3426492,134.6252995253004,19
All,23.5975788836041,190.107464110514,.47792,2.2565331,.23274301,39.093079,.65556383,32.514244,.25296593,.26677889,.39324176,,57.001202,1.0076631,4.1740184,6.7383409,4.0358319,3.9449177,,518.19257,253.0614,293.54593,105.26971,2.7885129,1.2822213,5.0360303,72.458359,145.89703,,.27171078,,.55676043,,.79259682,.24890287,922.6906611308978,280.9899629056015,.87222761,.042808216,.32798672,.0060240962,.035509117,5.8240042,.23020278,3.9109814,.23851831,5.4089146,.36375901,5.0175123,.23714966,.26366714,1.5261416,4.0718379,,-14.226865,,2.8620338,,36.069183,,146.67728,,375.6962,525.04407,62.988026,715.82117,77.60865,,955.04303,624.07605,524.6064571784852,636.14929,380.76883,1.6706969,116.0686341689002,20
Black,3.380872120589538,37.26441447195603,.25317153,2.4933445,.24925175,9.5266972,.55884135,34.965954,.16340774,.11671995,.31939769,,56.383083,1.4860909,1.9759625,9.6687584,3.4618628,3.4157245,,85.879059,44.02359,49.967869,18.672075,2.6760747,.64559305,2.3957214,56.556038,109.57241,,.17269307,,.38624048,,.60904312,.27110457,243.696803089108,137.5528010287629,.046096873,.049999997,.69198817,.041666668,.06527143,1.3730881,.06247041,3.5310712,.095869191,3.8822994,.2420052,3.3251812,.15391578,.16552426,1.0174278,2.395869,,-22.999611,,-3.518399,,7.6277485,,29.303852,,111.52451,60.029076,13.340768,80.369781,15.336703,,176.84283,126.0099,105.3471589340497,135.12517,71.597534,1.887288,37.2641445267322,20
White,34.58359779019166,247.7189039244466,.53534073,2.2327611,.22252898,46.697884,.67691338,31.879419,.28043073,.31337261,.42821831,,57.037258,.9404164,4.5601196,6.9679146,4.1269069,4.0793843,,558.60028,347.26172,340.35229,184.94994,1.8402401,1.4158288,5.6675153,72.124771,149.31339,,.31450593,,.59294569,,.81691855,.23281492,971.4268933432526,306.3995712430971,1.0073019,.042808216,.28585005,.0051282053,.032644924,5.7920499,.27938971,3.3959639,.27956364,5.5968733,.4494639,4.9170456,.25006461,.30544838,1.5261416,4.2466445,,-13.645108,,5.5904303,,55.150597,,176.81796,,417.78488,587.27783,76.860931,775.99017,86.534584,,1038.6748,738.27734,594.687322013671,684.61469,500.3963,1.368145,137.1554881239381,20
All,23.62223927245317,184.206987119813,.47953376,2.2727039,.23516451,35.416504,.66135275,32.531498,.21940008,.25734678,.40042889,,57.142731,1.0036144,3.1808071,15.253089,4.0071836,3.9466763,,507.64114,256.58887,296.92007,111.15498,2.671226,.83734965,12.491398,71.667908,145.88554,,.26569051,,.56886536,,.80868828,.246299,892.6999882637911,279.0094525608291,4.8694496,.050000001,.22718427,.0046549733,.02691365,4.7664833,.21520098,3.9151878,.23720972,5.6009145,.335069,4.7384868,.21025299,.22630417,1.5261416,4.2325044,,-17.201784,,2.5252554,,37.456619,,151.53342,,415.07196,461.57382,81.216866,442.64551,107.10933,,921.25348,625.93738,506.4844584606662,626.51196,389.04453,1.6103863,116.7401843979916,21
Black,3.454813944838678,37.65292175761392,.26273522,2.5175552,.2476318,17.882826,.57373059,35.336739,.11663157,.10029822,.29530734,,56.700874,1.4725206,2.1335955,1.5859418,3.4460044,3.4307818,,115.50742,35.900551,55.282421,11.222354,4.9260983,.67174101,.92025328,58.216419,109.02121,,.14122814,,.43215463,,.5659945,.27978989,233.4094112595308,139.9456491553105,.032597225,.092250921,.4635891,.021645021,.056995768,1.45116,.094043575,2.5445163,.080227606,3.8407397,.11461685,2.3804293,.092009299,.12255787,.81394219,1.4433211,,-34.136837,,-5.7030058,,9.2307978,,51.733799,,243.73819,147.20633,16.855352,80.369781,22.509172,,186.09398,114.24921,109.3894416275161,126.43105,66.343315,1.905709,36.23453824100633,21
